id,loan_amnt_USD,loan_amnt_EUR,funded_amnt_USD,funded_amnt_EUR,int_rate,installment_USD,installment_EUR,total_pymnt_USD,total_pymnt_EUR,exchange_rate,issue_date,loan_status,term_months,sub_grade,verification_status,addr_state
38455671,10000,8859.000554,10000,8859.000554,0.2899,334.01,295.8994775,3682.94,3262.71675,1.128795505,1,1,36,11,1,3
38455740,15000,13288.50083,15000,13288.50083,0.2899,471.37,417.5867091,7193.18,6372.43856,1.128795505,1,1,36,5,1,3
38456609,19775,17518.67359,19775,17518.67359,0.1714,492.95,436.7044323,5896.57,5223.771689,1.128795505,1,0,60,19,1,4
38456848,12000,10852.984,12000,10852.984,0.2899,404.27,365.6279867,4842.58,4379.703604,1.105686694,0,1,36,12,0,1
38456879,7500,6644.250415,7500,6644.250415,0.2899,240.22,212.8109113,2638.47,2337.420719,1.128795505,1,1,36,7,0,0
38457485,15000,13288.50083,15000,13288.50083,0.2899,498.15,441.3111126,3975.21,3521.638759,1.128795505,1,0,36,10,1,1
38457561,21000,18603.90116,21000,18603.90116,0.1649,743.39,658.5692422,22714.05,20122.37815,1.128795505,1,1,36,18,1,1
38457668,5000,4429.500277,5000,4429.500277,0.1499,173.31,153.5353386,2071.39,1835.044516,1.128795505,1,1,36,15,0,4
38458678,6000,5315.400332,6000,5315.400332,0.2899,192.17,170.2434136,2299.71,2037.313216,1.128795505,1,1,60,7,1,4
38458785,18000,15946.201,18000,15946.201,0.2899,551.61,488.6713295,6606.34,5852.556972,1.128795505,1,1,36,2,0,3
38459357,10000,8859.000554,10000,8859.000554,0.2899,336.9,298.4597287,10796.73,9564.823705,1.128795505,1,1,36,12,1,2
38459726,35000,31006.50194,23400,20730.0613,0.2899,749.47,663.9555145,8981.3,7956.534167,1.128795505,1,1,36,7,1,1
38459802,10975,9722.753108,10975,9722.753108,0.2899,1372.97,1216.314199,4077.43,3612.195463,1.128795505,1,1,36,12,1,2
38464726,25000,22147.50138,25000,22147.50138,0.2899,771.82,683.7553807,9252.13,8196.462479,1.128795505,1,1,36,3,1,3
38465066,11950,10586.50566,11950,10586.50566,0.2899,439.5,389.3530743,5311.26,4705.245528,1.128795505,1,1,36,22,0,3
38465134,22000,19489.80122,22000,19489.80122,0.1924,573.61,508.1611308,6859.8,6077.0972,1.128795505,1,1,60,22,1,2
38465473,5000,4429.500277,5000,4429.500277,0.2899,162.49,143.9499,1294.09,1146.434403,1.128795505,1,0,36,8,1,2
38465877,30000,26577.00166,30000,26577.00166,0.1786,759.52,672.8588101,9054.71,8021.56809,1.128795505,1,1,60,20,0,2
38467100,2400,2126.160133,2400,2126.160133,0.2899,76.87,68.09913726,921.17,816.064554,1.128795505,1,0,36,7,0,2
38467122,8400,7441.560465,8400,7441.560465,0.1366,285.71,253.1105048,3415.77,3026.030832,1.128795505,1,1,36,13,0,1
38467316,1200,1063.080066,1200,1063.080066,0.2899,37.98,33.6464841,455.18,403.2439872,1.128795505,1,1,36,10,0,1
38467857,10000,8859.000554,10000,8859.000554,0.2899,336.9,298.4597287,11072.03,9808.71199,1.128795505,1,1,36,12,0,3
38468646,9000,7973.100498,9000,7973.100498,0.2899,292.48,259.1080482,3499.27,3100.003487,1.128795505,1,1,36,8,0,4
38469313,35000,31006.50194,12000,10630.80066,0.1559,289.21,256.211155,3460.13,3065.329359,1.128795505,1,1,60,16,1,2
38469626,35000,31006.50194,24500,21704.55136,0.1366,565.77,501.2156743,6752.05,5981.641469,1.128795505,1,1,60,13,1,4
38470015,10000,8859.000554,10000,8859.000554,0.2899,332.1,294.2074084,3968.55,3515.738665,1.128795505,1,1,36,10,0,1
38474257,4000,3543.600221,4000,3543.600221,0.1431,137.32,121.6517956,1641.48,1454.187223,1.128795505,1,1,36,14,0,1
38474546,23275,20619.32379,1000,885.9000554,0.1366,537.48,476.1535618,6414.43,5682.543892,1.128795505,1,1,60,13,1,4
38476233,10200,9036.180565,10200,9036.180565,0.1366,346.93,307.3453062,4155.42,3681.286808,1.128795505,1,1,36,13,1,2
38476464,20000,17718.00111,20000,17718.00111,0.1499,475.7,421.4226563,5729.44,5075.711213,1.128795505,1,1,60,15,1,0
38477213,15000,13288.50083,15000,13288.50083,0.1714,373.92,331.2557487,4472.76,3962.418332,1.128795505,1,0,60,19,1,1
38477292,23700,20995.83131,23700,20995.83131,0.2899,1372.97,1216.314199,9228.59,8175.608392,1.128795505,1,1,36,8,1,3
38477419,30000,26577.00166,30000,26577.00166,0.2899,629.91,558.0373039,7543.1,6682.432708,1.128795505,1,1,60,7,1,4
38477648,25000,22147.50138,1000,885.9000554,0.2899,842.23,746.1316036,26429.77,23414.13471,1.128795505,1,1,36,12,1,4
38477891,15000,13288.50083,15000,13288.50083,0.1649,1372.97,1216.314199,17117.91,15164.75742,1.128795505,1,1,60,18,1,3
38478413,12000,10630.80066,12000,10630.80066,0.1366,277.11,245.4917643,3030,2684.277168,1.128795505,1,1,60,13,1,0
38478641,11950,10586.50566,11950,10586.50566,0.1999,316.54,280.4228035,3468.67,3072.894945,1.128795505,1,1,60,23,1,2
38479225,15000,13288.50083,15000,13288.50083,0.2899,480.43,425.6129636,5268.91,4667.727661,1.128795505,1,1,36,7,1,4
38479270,25000,22147.50138,25000,22147.50138,0.2899,577.31,511.438961,6331.44,5609.023047,1.128795505,1,1,60,13,1,2
38479558,17400,15414.66096,17400,15414.66096,0.2899,565.47,500.9499043,6228.42,5517.757623,1.128795505,1,1,36,8,0,4
38479775,23475,20796.5038,23475,20796.5038,0.2899,621.82,550.8703724,7435.77,6587.349055,1.128795505,1,1,60,23,1,2
38480061,9400,8327.46052,9400,8327.46052,0.1431,322.69,285.8710889,3876.96,3434.599079,1.128795505,1,1,36,14,0,0
38480400,24000,21261.60133,24000,21261.60133,0.1431,562.31,498.1504601,6700.02,5935.548089,1.128795505,1,1,60,14,1,1
38484479,2000,1808.830666,2000,1808.830666,0.2899,65.9,59.60097045,794.5,718.5579821,1.105686694,0,1,36,9,1,2
38484682,8000,7087.200443,8000,7087.200443,0.2899,265.68,235.3659267,8739.45,7742.279239,1.128795505,1,1,60,10,0,2
38485781,13375,11848.91324,13375,11848.91324,0.2557,397.06,351.755476,41913.62,37131.27828,1.128795505,1,1,60,30,1,1
38494184,5000,4429.500277,5000,4429.500277,0.2899,167.01,147.9541682,1997.24,1769.355027,1.128795505,1,1,36,11,0,4
38494616,15000,13288.50083,15000,13288.50083,0.2899,456.54,404.4488113,5468.43,4844.48244,1.128795505,1,1,36,1,0,1
38495019,17000,15060.30094,17000,15060.30094,0.2899,1372.97,1216.314199,18115.7,16048.69963,1.128795505,1,1,36,12,1,4
38495196,25000,22147.50138,25000,22147.50138,0.2099,676.2,599.0456174,8041.52,7123.983013,1.128795505,1,1,60,24,1,2
38495839,18500,16389.15102,18500,16389.15102,0.2899,585.46,518.6590464,7007.7,6208.121818,1.128795505,1,1,36,6,1,2
38496080,8000,7087.200443,8000,7087.200443,0.2899,265.68,235.3659267,3174.84,2812.590932,1.128795505,1,1,36,10,1,1
38496714,20000,17718.00111,20000,17718.00111,0.2899,640.57,567.4809985,7676.3,6800.434595,1.128795505,1,1,36,7,1,2
38497610,10500,9301.950581,10500,9301.950581,0.2899,220.47,195.3143852,11240.85,9958.269637,1.128795505,1,1,60,7,1,4
38497750,3250,2879.17518,3250,2879.17518,0.1559,113.61,100.6471053,1357.69,1202.777646,1.128795505,1,1,36,20,0,3
38498199,25000,22147.50138,25000,22147.50138,0.2899,555.99,492.5515718,41913.62,37131.27828,1.128795505,1,1,60,10,1,4
38498304,16325,14462.3184,16325,14462.3184,0.1559,393.45,348.5573768,4313.81,3821.604518,1.128795505,1,1,60,16,1,1
38498680,20000,17718.00111,20000,17718.00111,0.2899,1372.97,1216.314199,21053.97,18651.71319,1.128795505,1,1,60,10,1,3
38500334,5000,4429.500277,5000,4429.500277,0.2899,168.45,149.2298643,5331.76,4723.406479,1.128795505,1,1,36,12,0,2
38504696,25000,22147.50138,25000,22147.50138,0.2899,549.07,486.4211434,6572.95,5822.976769,1.128795505,1,1,60,9,1,2
38504905,28000,24805.20155,28000,24805.20155,0.2899,576.76,510.9517159,6907.63,6119.469799,1.128795505,1,1,60,6,1,2
38505703,21000,18603.90116,21000,18603.90116,0.2899,440.94,390.6287704,5280.21,4677.738331,1.128795505,1,1,60,7,1,4
38505862,8000,7087.200443,8000,7087.200443,0.2899,259.99,230.3251554,3115.22,2759.77357,1.128795505,1,1,60,8,0,4
38506488,1600,1417.440089,1600,1417.440089,0.1431,54.93,48.66249004,657.89,582.8247874,1.128795505,1,1,36,14,0,0
38506528,18150,16079.086,18150,16079.086,0.2899,398.62,353.1374801,4361.75,3864.074567,1.128795505,1,1,60,9,1,0
38507183,22500,19932.75125,22500,19932.75125,0.2899,720.64,638.4150159,7903.32,7001.551626,1.128795505,1,1,36,7,1,1
38507637,5450,4828.155302,5450,4828.155302,0.2899,167.02,147.9630272,2002.27,1773.811104,1.128795505,1,1,36,2,0,1
38508138,25000,22147.50138,25000,22147.50138,0.2899,785.61,695.9719425,9415.94,8341.581767,1.128795505,1,1,36,5,1,3
38508253,12000,10630.80066,12000,10630.80066,0.2899,365.23,323.5572772,4396.85,3895.169658,1.128795505,1,1,36,1,0,3
38508580,10000,8859.000554,10000,8859.000554,0.1924,260.73,230.9807214,2857.34,2531.317664,1.128795505,1,1,60,22,1,2
38509090,8650,7663.035479,8650,7663.035479,0.1999,321.43,284.7548548,3837.95,3400.040118,1.128795505,1,1,36,23,0,3
38509242,8000,7087.200443,8000,7087.200443,0.2899,265.68,235.3659267,8382.64,7426.18124,1.128795505,1,1,36,10,1,1
38509947,12000,10630.80066,12000,10630.80066,0.1431,411.95,364.9465278,4512.37,3997.508833,1.128795505,1,1,36,14,1,1
38515018,6000,5315.400332,6000,5315.400332,0.2899,199.26,176.524445,2187.86,1938.225295,1.128795505,1,1,36,10,1,4
38515863,1200,1063.080066,1200,1063.080066,0.1366,40.82,36.16244026,488.93,433.1431141,1.128795505,1,1,36,13,1,0
38516011,35000,31006.50194,18000,15946.201,0.2899,366.62,324.7886783,4391.25,3890.208618,1.128795505,1,1,60,5,1,3
38516054,5000,4522.076665,5000,4522.076665,0.1649,177,160.081514,2119.42,1916.835945,1.105686694,0,1,36,18,1,1
38517448,35000,31006.50194,4000,3543.600221,0.1499,138.65,122.8300427,1660.47,1471.010465,1.128795505,1,1,36,15,1,4
38518138,27750,24583.72654,27750,24583.72654,0.1924,723.52,640.9664081,29499.57,26133.6707,1.128795505,1,0,60,22,1,3
38518155,13750,12270.91223,13750,12270.91223,0.2899,450.1,401.6827342,4492.6,4009.33093,1.120536089,2,1,36,9,1,2
38518809,9500,8416.050526,9500,8416.050526,0.2899,295.47,261.7568894,3541.69,3137.583367,1.128795505,1,1,36,4,0,2
38519042,10000,8859.000554,10000,8859.000554,0.1599,243.13,215.3888805,2899.79,2568.924122,1.128795505,1,1,60,17,1,0
38519064,20000,17718.00111,20000,17718.00111,0.2899,608.72,539.2650817,7297.94,6465.24545,1.128795505,1,1,36,1,1,3
38519068,22000,19489.80122,22000,19489.80122,0.2899,453.17,401.4633281,4974.27,4406.706068,1.128795505,1,1,60,6,1,2
38519245,15000,13288.50083,15000,13288.50083,0.2899,456.54,404.4488113,5473.46,4848.938517,1.128795505,1,1,36,1,0,1
38519327,21575,19113.29369,21575,19113.29369,0.1499,747.8,662.4760614,8207.83,7271.317051,1.128795505,1,1,36,15,1,2
38519742,16000,14278.87969,16000,14278.87969,0.2899,493.97,440.8336375,5427.46,4843.628022,1.120536089,2,1,60,3,1,2
38519839,2500,2261.038333,2500,2261.038333,0.2899,76.62,69.29630282,917.64,829.9276863,1.105686694,0,1,36,2,1,1
38520209,35000,31006.50194,35000,31006.50194,0.2899,768.69,680.9825136,9168.67,8122.525261,1.128795505,1,1,60,9,1,3
38524353,10400,9213.360576,10400,9213.360576,0.2899,1372.97,1216.314199,3939.54,3490.038704,1.128795505,1,1,36,6,0,1
38524611,15000,13386.44971,15000,13386.44971,0.2899,557.38,497.4226225,6114.52,5456.780964,1.120536089,2,1,36,23,1,2
38525079,12000,10630.80066,12000,10630.80066,0.2899,365.23,323.5572772,4394.97,3893.504166,1.128795505,1,1,36,1,0,4
38525761,16000,14174.40089,16000,14174.40089,0.1366,369.48,327.3223525,4409.48,3906.358576,1.128795505,1,1,60,13,0,3
38525848,8000,7087.200443,8000,7087.200443,0.2899,248.82,220.4296518,2982.51,2642.205774,1.128795505,1,1,36,4,0,2
38526030,35000,31006.50194,15000,13288.50083,0.1854,385.33,341.3638683,6594.61,5842.165364,1.128795505,1,1,60,21,1,3
38526448,11300,10010.67063,11300,10010.67063,0.2899,348.86,309.0550933,3852.89,3413.275464,1.128795505,1,1,36,3,0,4
38527247,12000,10630.80066,12000,10630.80066,0.2899,400.82,355.0864602,12720.01,11268.65756,1.128795505,1,1,60,11,1,3
38527442,13900,12314.01077,1000,885.9000554,0.1431,477.17,422.7249294,5237.82,4640.185028,1.128795505,1,1,36,14,1,1
38528338,20400,18072.36113,20400,18072.36113,0.1599,495.98,439.3887095,5933.64,5256.612005,1.128795505,1,1,60,17,1,2
38528662,14350,12712.66579,14350,12712.66579,0.2099,388.14,343.8532475,4624.21,4096.587895,1.128795505,1,1,60,24,1,2
38529134,4800,4252.320266,4800,4252.320266,0.1431,164.78,145.9786111,1973.54,1748.359195,1.128795505,1,1,36,14,0,1
38529138,20000,17718.00111,20000,17718.00111,0.2899,617.46,547.0078482,6784.29,6010.202887,1.128795505,1,0,36,3,1,1
38534197,9000,7973.100498,9000,7973.100498,0.1431,308.96,273.7076811,3700.36,3278.149129,1.128795505,1,1,36,14,1,4
38534445,16000,14174.40089,16000,14174.40089,0.2899,490.32,434.3745151,5872.3,5202.270895,1.128795505,1,1,36,2,0,2
38534584,5600,4961.04031,5600,4961.04031,0.1499,194.1,171.9532007,2319.87,2055.172961,1.128795505,1,1,36,15,1,0
38534727,16000,14174.40089,16000,14174.40089,0.2899,497.63,440.8504446,5958.24,5278.405146,1.128795505,1,1,36,4,0,2
38534884,9000,7973.100498,9000,7973.100498,0.2899,277.86,246.1561894,3330.82,2950.773622,1.128795505,1,1,36,3,0,2
38535013,16000,14174.40089,16000,14174.40089,0.2899,359.08,318.1089919,4286.93,3797.791524,1.128795505,1,1,60,11,1,2
38535165,20000,17718.00111,20000,17718.00111,0.2899,617.46,547.0078482,7401.75,6557.210735,1.128795505,1,1,36,3,1,2
38535478,11200,9922.08062,11200,9922.08062,0.1366,380.95,337.4836261,4584.46,4061.373368,1.128795505,1,1,36,13,1,2
38535676,11000,9744.900609,11000,9744.900609,0.1499,261.64,231.7868905,3130.52,2773.327841,1.128795505,1,1,60,15,1,2
38536432,35000,31006.50194,11975,10608.65316,0.2099,451.1,399.629515,5451.29,4829.298113,1.128795505,1,1,36,24,1,4
38537661,8000,7087.200443,8000,7087.200443,0.2899,253.18,224.292176,3034.31,2688.095397,1.128795505,1,1,36,6,0,1
38537676,35000,31006.50194,15000,13288.50083,0.2899,498.15,441.3111126,5509.44,4880.813201,1.128795505,1,1,36,10,1,3
38538355,11550,10232.14564,11550,10232.14564,0.2899,383.58,339.8135432,41913.62,37131.27828,1.128795505,1,0,36,10,1,1
38544832,20000,17718.00111,20000,17718.00111,0.1714,714.45,632.9312946,4267.66,3780.72023,1.128795505,1,0,36,19,0,3
38545991,14400,12756.9608,14400,12756.9608,0.1366,489.79,433.9049881,5866.55,5197.17697,1.128795505,1,1,36,13,1,2
38546208,24000,21261.60133,24000,21261.60133,0.2899,759.52,672.8588101,9102.68,8064.064716,1.128795505,1,1,36,6,1,4
38546363,17725,15702.57848,17725,15702.57848,0.1854,455.33,403.3768722,4229.71,3747.100323,1.128795505,1,0,60,25,0,4
38548704,10000,8859.000554,10000,8859.000554,0.2899,1372.97,1216.314199,3947.4,3497.001879,1.128795505,1,1,36,9,1,2
38549165,7000,6201.300388,7000,6201.300388,0.2899,217.72,192.8781601,2605.36,2308.088568,1.128795505,1,1,36,4,1,2
38550070,8000,7087.200443,8000,7087.200443,0.2899,267.21,236.7213538,2933.8,2599.053582,1.128795505,1,1,36,11,0,3
38554633,15600,13820.04086,15600,13820.04086,0.2899,499.65,442.6399627,16548.86,14660.63599,1.128795505,1,1,36,7,1,1
38554825,5000,4429.500277,5000,4429.500277,0.1366,170.07,150.6650224,41913.62,37131.27828,1.128795505,1,1,36,13,0,3
38555408,24000,21261.60133,24000,21261.60133,0.2299,676.44,599.2582335,3351.55,2969.138331,1.128795505,1,0,60,26,1,1
38555647,35000,31006.50194,35000,31006.50194,0.1599,1230.33,1089.949415,37310.43,33053.312,1.128795505,1,1,36,17,1,4
38556527,14400,12756.9608,14400,12756.9608,0.2899,309.45,274.1417721,3696.62,3274.835863,1.128795505,1,0,60,8,1,2
38557516,25000,22147.50138,25000,22147.50138,0.2899,537.23,475.9320867,6417.62,5685.369913,1.128795505,1,1,60,8,1,4
38557749,8000,7087.200443,8000,7087.200443,0.2899,265.68,235.3659267,3200.98,2835.748359,1.128795505,1,1,36,10,0,3
38558918,6425,5691.907856,6425,5691.907856,0.1649,227.45,201.4979676,2698.73,2390.805056,1.128795505,1,1,36,18,1,3
38559051,3925,3477.157717,3925,3477.157717,0.1854,142.97,126.6571309,4308.43,3816.838376,1.128795505,1,1,36,21,0,4
38559841,18000,15946.201,18000,15946.201,0.2899,386.81,342.6750004,4620.74,4093.513822,1.128795505,1,1,60,8,0,2
38559923,12000,10852.984,12000,10852.984,0.2899,395.37,357.5786902,4343.05,3927.921012,1.105686694,0,1,36,9,0,3
38559964,22500,19932.75125,22500,19932.75125,0.1499,779.86,690.8780172,41913.62,37131.27828,1.128795505,1,1,36,15,1,2
38559971,27525,24384.39902,27525,24384.39902,0.2899,894.5,792.4375995,9823.46,8702.603758,1.128795505,1,1,36,8,1,3
38560190,19200,17009.28106,19200,17009.28106,0.2899,588.38,521.2458746,7053.64,6248.820067,1.128795505,1,1,36,2,1,2
38560580,15000,13288.50083,15000,13288.50083,0.1431,514.93,456.1765155,6149.35,5447.709505,1.128795505,1,1,36,15,1,2
38565646,15000,13288.50083,15000,13288.50083,0.2899,505.34,447.680734,6053.26,5362.583369,1.128795505,1,1,36,12,0,2
38565781,35000,31006.50194,20000,17718.00111,0.2899,649.96,575.7996,7787.86,6899.265605,1.128795505,1,1,36,8,1,3
38566235,4000,3543.600221,1000,885.9000554,0.2899,124.41,110.2148259,1491.26,1321.107317,1.128795505,1,1,36,4,0,1
38568231,5000,4429.500277,5000,4429.500277,0.2899,1372.97,1216.314199,1385.45,1227.370232,1.128795505,1,0,36,3,0,2
38568445,11000,9744.900609,11000,9744.900609,0.2899,367.41,325.4885393,4033.94,3573.667669,1.128795505,1,1,36,11,1,0
38568923,35000,31006.50194,35000,31006.50194,0.1786,1262.88,1118.785462,15085.1,13363.89093,1.128795505,1,1,36,20,1,2
38574329,5000,4522.076665,5000,4522.076665,0.2899,153.23,138.5835615,1836.96,1661.37479,1.105686694,0,1,36,2,1,4
38574688,10000,8859.000554,10000,8859.000554,0.2899,308.73,273.5039241,3696.99,3275.163646,1.128795505,1,1,36,3,0,2
38575020,20000,17718.00111,20000,17718.00111,0.1366,680.26,602.6423717,21185.13,18767.90784,1.128795505,1,1,36,13,1,0
38575427,7500,6644.250415,7500,6644.250415,0.2899,249.08,220.6599858,8244.44,7303.749852,1.128795505,1,1,36,10,0,1
38575507,21000,18603.90116,21000,18603.90116,0.2899,672.6,595.8563772,8060.13,7140.469613,1.128795505,1,1,36,7,1,1
38575647,32000,28348.80177,32000,28348.80177,0.2299,901.92,799.0109779,9880.25,8752.914022,1.128795505,1,1,60,26,0,1
38576232,28250,25549.73316,28250,25549.73316,0.1854,725.69,656.3251631,8679.18,7849.583471,1.105686694,0,1,60,21,1,2
38576432,6000,5315.400332,6000,5315.400332,0.1854,218.55,193.6134571,2610.24,2312.411761,1.128795505,1,1,36,25,1,2
38578152,20000,17718.00111,20000,17718.00111,0.1599,486.26,430.7777609,5863.24,5194.244641,1.128795505,1,1,60,17,1,0
38578253,35000,31006.50194,12000,10630.80066,0.2899,367.74,325.7808864,12207.12,10814.28828,1.128795505,1,1,36,2,0,1
38578316,16000,14174.40089,16000,14174.40089,0.1649,393.27,348.3979148,4403.33,3900.910291,1.128795505,1,1,60,18,1,1
38578335,6000,5315.400332,6000,5315.400332,0.1499,207.97,184.2406345,2485.65,2202.037473,1.128795505,1,1,36,15,1,4
38578771,35000,31006.50194,21000,18603.90116,0.2899,701.42,621.3880168,8402.58,7443.846087,1.128795505,1,1,36,11,1,4
38578931,13000,11516.70072,13000,11516.70072,0.1366,442.17,391.7184275,5296.17,4691.877296,1.128795505,1,1,36,13,1,2
38579491,18000,15946.201,18000,15946.201,0.2899,569.64,504.6441075,6304.02,5584.731667,1.128795505,1,1,36,6,1,3
38579703,22000,19489.80122,22000,19489.80122,0.2099,595.06,527.1636869,22269.37,19728.43612,1.128795505,1,1,60,25,1,4
38580404,15000,13288.50083,15000,13288.50083,0.2899,341.22,302.2868169,4083.82,3617.856364,1.128795505,1,1,60,12,1,2
38584625,25000,22147.50138,25000,22147.50138,0.2899,766.12,678.7057504,9184.43,8136.487046,1.128795505,1,1,36,2,1,2
38585064,12000,10630.80066,12000,10630.80066,0.1499,285.42,252.8535938,3415.05,3025.392984,1.128795505,1,1,60,15,1,1
38585277,15000,13288.50083,15000,13288.50083,0.2899,314.96,279.0230814,3759.75,3330.762733,1.128795505,1,1,60,7,0,2
38586210,34500,30563.55191,34500,30563.55191,0.2899,1372.97,1216.314199,9267.37,8209.963596,1.128795505,1,1,60,11,1,2
38586639,10200,9036.180565,10200,9036.180565,0.2899,317.24,281.0429336,3802.64,3368.758987,1.128795505,1,1,36,4,1,4
38586770,8000,7087.200443,8000,7087.200443,0.2899,269.52,238.7677829,3228.47,2860.101752,1.128795505,1,1,36,12,1,4
38587208,15000,13288.50083,15000,13288.50083,0.2899,456.54,404.4488113,5016.92,4444.489706,1.128795505,1,1,60,1,1,4
38587222,18700,16566.33104,1000,885.9000554,0.2583,558.01,494.3410899,6669.29,5908.32438,1.128795505,1,1,60,32,1,2
38587453,15250,13509.97584,15250,13509.97584,0.2899,454.79,402.8984862,41913.62,37131.27828,1.128795505,1,1,60,31,1,2
38587664,13700,12136.83076,13700,12136.83076,0.2399,394.05,349.0889168,4433.16,3927.336689,1.128795505,1,1,60,27,1,4
38587667,24000,21261.60133,24000,21261.60133,0.2899,494.37,437.9624104,5920.88,5245.30792,1.128795505,1,1,60,10,1,2
38587850,10000,8859.000554,10000,8859.000554,0.1431,343.29,304.12063,4103.58,3635.361749,1.128795505,1,1,36,14,1,4
38589003,22725,20132.07876,22725,20132.07876,0.1714,566.49,501.8535224,6209.75,5501.217869,1.128795505,1,1,60,19,1,1
38589249,13000,11516.70072,13000,11516.70072,0.2899,401.35,355.5559872,4404.75,3902.168269,1.128795505,1,1,60,3,0,4
38589397,21175,18758.93367,21175,18758.93367,0.2899,688.14,609.6232641,21403.77,18961.60103,1.128795505,1,1,36,8,0,2
38589992,9000,7973.100498,9000,7973.100498,0.1366,306.12,271.1917249,41913.62,37131.27828,1.128795505,1,1,36,13,1,3
38596011,20000,17718.00111,20000,17718.00111,0.2899,1372.97,1216.314199,7787.86,6899.265605,1.128795505,1,1,36,8,1,2
38596064,14400,12756.9608,14400,12756.9608,0.1431,494.33,437.9269744,5924.73,5248.718635,1.128795505,1,1,36,14,1,4
38596666,35000,31235.04932,1000,892.4299805,0.2899,1179.12,1052.282039,12945.06,11552.55964,1.120536089,2,1,36,12,1,1
38597008,16000,14174.40089,16000,14174.40089,0.1559,559.28,495.466183,6683.64,5921.037046,1.128795505,1,1,36,20,1,2
